CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO,
ES0031405462253006LB0F;19/05/2022;22;0,119;;;R
ES0031405462253006LB0F;19/05/2022;23;0,128;;;R
ES0031405462253006LB0F;19/05/2022;24;0,11;;;R
ES0031405462253006LB0F;20/05/2022;1;0,161;;;R
ES0031405462253006LB0F;20/05/2022;2;0,1;;;R
ES0031405462253006LB0F;20/05/2022;3;0,068;;;R
ES0031405462253006LB0F;20/05/2022;4;0,121;;;R
ES0031405462253006LB0F;20/05/2022;5;0,055;;;R
ES0031405462253006LB0F;20/05/2022;6;0,084;;;R
ES0031405462253006LB0F;20/05/2022;7;0,065;;;R
ES0031405462253006LB0F;20/05/2022;8;0,045;;;R
ES0031405462253006LB0F;20/05/2022;9;0,176;;;R
ES0031405462253006LB0F;20/05/2022;10;0,167;;;R
ES0031405462253006LB0F;20/05/2022;11;0,111;;;R
ES0031405462253006LB0F;20/05/2022;12;0,15;;;R
ES0031405462253006LB0F;20/05/2022;13;0,117;;;R
ES0031405462253006LB0F;20/05/2022;14;0,183;;;R
ES0031405462253006LB0F;20/05/2022;15;0,151;;;R
ES0031405462253006LB0F;20/05/2022;16;0,38;;;R
ES0031405462253006LB0F;20/05/2022;17;0,088;;;R
ES0031405462253006LB0F;20/05/2022;18;0,121;;;R
ES0031405462253006LB0F;20/05/2022;19;0,104;;;R
ES0031405462253006LB0F;20/05/2022;20;0,097;;;R
ES0031405462253006LB0F;20/05/2022;21;0,066;;;R
ES0031405462253006LB0F;20/05/2022;22;0,052;;;R
ES0031405462253006LB0F;20/05/2022;23;0,092;;;R
ES0031405462253006LB0F;20/05/2022;24;0,088;;;R
ES0031405462253006LB0F;21/05/2022;1;0,093;;;R
ES0031405462253006LB0F;21/05/2022;2;0,101;;;R
ES0031405462253006LB0F;21/05/2022;3;0,092;;;R
ES0031405462253006LB0F;21/05/2022;4;0,068;;;R
ES0031405462253006LB0F;21/05/2022;5;0,047;;;R
ES0031405462253006LB0F;21/05/2022;6;0,101;;;R
ES0031405462253006LB0F;21/05/2022;7;0,063;;;R
ES0031405462253006LB0F;21/05/2022;8;0,075;;;R
ES0031405462253006LB0F;21/05/2022;9;0,203;;;R
ES0031405462253006LB0F;21/05/2022;10;0,205;;;R
ES0031405462253006LB0F;21/05/2022;11;0,054;;;R
ES0031405462253006LB0F;21/05/2022;12;0,075;;;R
ES0031405462253006LB0F;21/05/2022;13;0,088;;;R
ES0031405462253006LB0F;21/05/2022;14;0,052;;;R
ES0031405462253006LB0F;21/05/2022;15;0,592;;;R
ES0031405462253006LB0F;21/05/2022;16;0,213;;;R
ES0031405462253006LB0F;21/05/2022;17;0,203;;;R
ES0031405462253006LB0F;21/05/2022;18;0,103;;;R
ES0031405462253006LB0F;21/05/2022;19;0,095;;;R
ES0031405462253006LB0F;21/05/2022;20;0,041;;;R
ES0031405462253006LB0F;21/05/2022;21;0,094;;;R
ES0031405462253006LB0F;21/05/2022;22;0,053;;;R
ES0031405462253006LB0F;21/05/2022;23;0,07;;;R
ES0031405462253006LB0F;21/05/2022;24;0,079;;;R
ES0031405462253006LB0F;22/05/2022;1;0,064;;;R
ES0031405462253006LB0F;22/05/2022;2;0,1;;;R
ES0031405462253006LB0F;22/05/2022;3;0,058;;;R
ES0031405462253006LB0F;22/05/2022;4;0,08;;;R
ES0031405462253006LB0F;22/05/2022;5;0,092;;;R
ES0031405462253006LB0F;22/05/2022;6;0,069;;;R
ES0031405462253006LB0F;22/05/2022;7;0,088;;;R
ES0031405462253006LB0F;22/05/2022;8;0,057;;;R
ES0031405462253006LB0F;22/05/2022;9;0,111;;;R
ES0031405462253006LB0F;22/05/2022;10;0,115;;;R
ES0031405462253006LB0F;22/05/2022;11;0,271;;;R
ES0031405462253006LB0F;22/05/2022;12;0,045;;;R
ES0031405462253006LB0F;22/05/2022;13;0,087;;;R
ES0031405462253006LB0F;22/05/2022;14;0,062;;;R
ES0031405462253006LB0F;22/05/2022;15;0,086;;;R
ES0031405462253006LB0F;22/05/2022;16;0,059;;;R
ES0031405462253006LB0F;22/05/2022;17;0,058;;;R
ES0031405462253006LB0F;22/05/2022;18;0,089;;;R
ES0031405462253006LB0F;22/05/2022;19;0,074;;;R
ES0031405462253006LB0F;22/05/2022;20;0,103;;;R
ES0031405462253006LB0F;22/05/2022;21;0,047;;;R
ES0031405462253006LB0F;22/05/2022;22;0,102;;;R
ES0031405462253006LB0F;22/05/2022;23;0,111;;;R
ES0031405462253006LB0F;22/05/2022;24;0,073;;;R
ES0031405462253006LB0F;23/05/2022;1;0,11;;;R
ES0031405462253006LB0F;23/05/2022;2;0,054;;;R
ES0031405462253006LB0F;23/05/2022;3;0,083;;;R
ES0031405462253006LB0F;23/05/2022;4;0,072;;;R
ES0031405462253006LB0F;23/05/2022;5;0,051;;;R
ES0031405462253006LB0F;23/05/2022;6;0,105;;;R
ES0031405462253006LB0F;23/05/2022;7;0,047;;;R
ES0031405462253006LB0F;23/05/2022;8;0,286;;;R
ES0031405462253006LB0F;23/05/2022;9;0,122;;;R
ES0031405462253006LB0F;23/05/2022;10;0,255;;;R
ES0031405462253006LB0F;23/05/2022;11;0,144;;;R
ES0031405462253006LB0F;23/05/2022;12;0,089;;;R
ES0031405462253006LB0F;23/05/2022;13;1,038;;;R
ES0031405462253006LB0F;23/05/2022;14;0,123;;;R
ES0031405462253006LB0F;23/05/2022;15;0,107;;;R
ES0031405462253006LB0F;23/05/2022;16;0,219;;;R
ES0031405462253006LB0F;23/05/2022;17;0,158;;;R
ES0031405462253006LB0F;23/05/2022;18;0,063;;;R
ES0031405462253006LB0F;23/05/2022;19;0,585;;;R
ES0031405462253006LB0F;23/05/2022;20;0,134;;;R
ES0031405462253006LB0F;23/05/2022;21;0,325;;;R
ES0031405462253006LB0F;23/05/2022;22;1,383;;;R
ES0031405462253006LB0F;23/05/2022;23;0,122;;;R
ES0031405462253006LB0F;23/05/2022;24;0,119;;;R
ES0031405462253006LB0F;24/05/2022;1;0,096;;;R
ES0031405462253006LB0F;24/05/2022;2;0,06;;;R
ES0031405462253006LB0F;24/05/2022;3;0,108;;;R
ES0031405462253006LB0F;24/05/2022;4;0,049;;;R
ES0031405462253006LB0F;24/05/2022;5;0,07;;;R
ES0031405462253006LB0F;24/05/2022;6;0,086;;;R
ES0031405462253006LB0F;24/05/2022;7;0,047;;;R
ES0031405462253006LB0F;24/05/2022;8;0,288;;;R
ES0031405462253006LB0F;24/05/2022;9;0,271;;;R
ES0031405462253006LB0F;24/05/2022;10;0,168;;;R
ES0031405462253006LB0F;24/05/2022;11;0,101;;;R
ES0031405462253006LB0F;24/05/2022;12;0,169;;;R
ES0031405462253006LB0F;24/05/2022;13;0,599;;;R
ES0031405462253006LB0F;24/05/2022;14;0,194;;;R
ES0031405462253006LB0F;24/05/2022;15;0,09;;;R
ES0031405462253006LB0F;24/05/2022;16;0,079;;;R
ES0031405462253006LB0F;24/05/2022;17;0,073;;;R
ES0031405462253006LB0F;24/05/2022;18;0,051;;;R
ES0031405462253006LB0F;24/05/2022;19;0,166;;;R
ES0031405462253006LB0F;24/05/2022;20;0,146;;;R
ES0031405462253006LB0F;24/05/2022;21;0,456;;;R
ES0031405462253006LB0F;24/05/2022;22;0,132;;;R
ES0031405462253006LB0F;24/05/2022;23;0,165;;;R
ES0031405462253006LB0F;24/05/2022;24;0,134;;;R
ES0031405462253006LB0F;25/05/2022;1;0,118;;;R
ES0031405462253006LB0F;25/05/2022;2;0,102;;;R
ES0031405462253006LB0F;25/05/2022;3;0,057;;;R
ES0031405462253006LB0F;25/05/2022;4;0,06;;;R
ES0031405462253006LB0F;25/05/2022;5;0,074;;;R
ES0031405462253006LB0F;25/05/2022;6;0,043;;;R
ES0031405462253006LB0F;25/05/2022;7;0,071;;;R
ES0031405462253006LB0F;25/05/2022;8;0,084;;;R
ES0031405462253006LB0F;25/05/2022;9;0,257;;;R
ES0031405462253006LB0F;25/05/2022;10;0,099;;;R
ES0031405462253006LB0F;25/05/2022;11;0,071;;;R
ES0031405462253006LB0F;25/05/2022;12;0,035;;;R
ES0031405462253006LB0F;25/05/2022;13;0,072;;;R
ES0031405462253006LB0F;25/05/2022;14;0,066;;;R
ES0031405462253006LB0F;25/05/2022;15;0,045;;;R
ES0031405462253006LB0F;25/05/2022;16;0,089;;;R
ES0031405462253006LB0F;25/05/2022;17;0,08;;;R
ES0031405462253006LB0F;25/05/2022;18;0,11;;;R
ES0031405462253006LB0F;25/05/2022;19;0,083;;;R
ES0031405462253006LB0F;25/05/2022;20;0,241;;;R
ES0031405462253006LB0F;25/05/2022;21;0,157;;;R
ES0031405462253006LB0F;25/05/2022;22;0,134;;;R
ES0031405462253006LB0F;25/05/2022;23;0,135;;;R
ES0031405462253006LB0F;25/05/2022;24;0,137;;;R
ES0031405462253006LB0F;26/05/2022;1;0,058;;;R
ES0031405462253006LB0F;26/05/2022;2;0,074;;;R
ES0031405462253006LB0F;26/05/2022;3;0,071;;;R
ES0031405462253006LB0F;26/05/2022;4;0,04;;;R
ES0031405462253006LB0F;26/05/2022;5;0,13;;;R
ES0031405462253006LB0F;26/05/2022;6;0,216;;;R
ES0031405462253006LB0F;26/05/2022;7;0,08;;;R
ES0031405462253006LB0F;26/05/2022;8;0,406;;;R
ES0031405462253006LB0F;26/05/2022;9;0,048;;;R
ES0031405462253006LB0F;26/05/2022;10;0,055;;;R
ES0031405462253006LB0F;26/05/2022;11;0,087;;;R
ES0031405462253006LB0F;26/05/2022;12;0,042;;;R
ES0031405462253006LB0F;26/05/2022;13;0,183;;;R
ES0031405462253006LB0F;26/05/2022;14;0,486;;;R
ES0031405462253006LB0F;26/05/2022;15;0,096;;;R
ES0031405462253006LB0F;26/05/2022;16;0,051;;;R
ES0031405462253006LB0F;26/05/2022;17;0,139;;;R
ES0031405462253006LB0F;26/05/2022;18;0,086;;;R
ES0031405462253006LB0F;26/05/2022;19;0,09;;;R
ES0031405462253006LB0F;26/05/2022;20;0,074;;;R
ES0031405462253006LB0F;26/05/2022;21;0,118;;;R
ES0031405462253006LB0F;26/05/2022;22;0,053;;;R
ES0031405462253006LB0F;26/05/2022;23;0,085;;;R
ES0031405462253006LB0F;26/05/2022;24;0,082;;;R
ES0031405462253006LB0F;27/05/2022;1;0,078;;;R
ES0031405462253006LB0F;27/05/2022;2;0,083;;;R
ES0031405462253006LB0F;27/05/2022;3;0,04;;;R
ES0031405462253006LB0F;27/05/2022;4;0,081;;;R
ES0031405462253006LB0F;27/05/2022;5;0,059;;;R
ES0031405462253006LB0F;27/05/2022;6;0,203;;;R
ES0031405462253006LB0F;27/05/2022;7;0,186;;;R
ES0031405462253006LB0F;27/05/2022;8;0,179;;;R
ES0031405462253006LB0F;27/05/2022;9;0,184;;;R
ES0031405462253006LB0F;27/05/2022;10;0,072;;;R
ES0031405462253006LB0F;27/05/2022;11;0,098;;;R
ES0031405462253006LB0F;27/05/2022;12;0,066;;;R
ES0031405462253006LB0F;27/05/2022;13;0,274;;;R
ES0031405462253006LB0F;27/05/2022;14;0,087;;;R
ES0031405462253006LB0F;27/05/2022;15;0,048;;;R
ES0031405462253006LB0F;27/05/2022;16;0,122;;;R
ES0031405462253006LB0F;27/05/2022;17;0,092;;;R
ES0031405462253006LB0F;27/05/2022;18;0,176;;;R
ES0031405462253006LB0F;27/05/2022;19;0,139;;;R
ES0031405462253006LB0F;27/05/2022;20;0,071;;;R
ES0031405462253006LB0F;27/05/2022;21;0,132;;;R
ES0031405462253006LB0F;27/05/2022;22;0,126;;;R
ES0031405462253006LB0F;27/05/2022;23;0,102;;;R
ES0031405462253006LB0F;27/05/2022;24;0,042;;;R
ES0031405462253006LB0F;28/05/2022;1;0,093;;;R
ES0031405462253006LB0F;28/05/2022;2;0,071;;;R
ES0031405462253006LB0F;28/05/2022;3;0,068;;;R
ES0031405462253006LB0F;28/05/2022;4;0,088;;;R
ES0031405462253006LB0F;28/05/2022;5;0,057;;;R
ES0031405462253006LB0F;28/05/2022;6;0,076;;;R
ES0031405462253006LB0F;28/05/2022;7;0,074;;;R
ES0031405462253006LB0F;28/05/2022;8;0,053;;;R
ES0031405462253006LB0F;28/05/2022;9;0,106;;;R
ES0031405462253006LB0F;28/05/2022;10;0,057;;;R
ES0031405462253006LB0F;28/05/2022;11;0,566;;;R
ES0031405462253006LB0F;28/05/2022;12;0,063;;;R
ES0031405462253006LB0F;28/05/2022;13;0,588;;;R
ES0031405462253006LB0F;28/05/2022;14;0,211;;;R
ES0031405462253006LB0F;28/05/2022;15;0,066;;;R
ES0031405462253006LB0F;28/05/2022;16;0,193;;;R
ES0031405462253006LB0F;28/05/2022;17;0,066;;;R
ES0031405462253006LB0F;28/05/2022;18;0,104;;;R
ES0031405462253006LB0F;28/05/2022;19;0,048;;;R
ES0031405462253006LB0F;28/05/2022;20;0,078;;;R
ES0031405462253006LB0F;28/05/2022;21;0,079;;;R
ES0031405462253006LB0F;28/05/2022;22;0,048;;;R
ES0031405462253006LB0F;28/05/2022;23;0,083;;;R
ES0031405462253006LB0F;28/05/2022;24;0,062;;;R
ES0031405462253006LB0F;29/05/2022;1;0,069;;;R
ES0031405462253006LB0F;29/05/2022;2;0,11;;;R
ES0031405462253006LB0F;29/05/2022;3;0,09;;;R
ES0031405462253006LB0F;29/05/2022;4;0,111;;;R
ES0031405462253006LB0F;29/05/2022;5;0,067;;;R
ES0031405462253006LB0F;29/05/2022;6;0,055;;;R
ES0031405462253006LB0F;29/05/2022;7;0,094;;;R
ES0031405462253006LB0F;29/05/2022;8;0,044;;;R
ES0031405462253006LB0F;29/05/2022;9;0,096;;;R
ES0031405462253006LB0F;29/05/2022;10;0,057;;;R
ES0031405462253006LB0F;29/05/2022;11;0,137;;;R
ES0031405462253006LB0F;29/05/2022;12;0,971;;;R
ES0031405462253006LB0F;29/05/2022;13;0,066;;;R
ES0031405462253006LB0F;29/05/2022;14;0,134;;;R
ES0031405462253006LB0F;29/05/2022;15;0,824;;;R
ES0031405462253006LB0F;29/05/2022;16;0,135;;;R
ES0031405462253006LB0F;29/05/2022;17;0,054;;;R
ES0031405462253006LB0F;29/05/2022;18;0,108;;;R
ES0031405462253006LB0F;29/05/2022;19;0,055;;;R
ES0031405462253006LB0F;29/05/2022;20;0,178;;;R
ES0031405462253006LB0F;29/05/2022;21;0,085;;;R
ES0031405462253006LB0F;29/05/2022;22;0,048;;;R
ES0031405462253006LB0F;29/05/2022;23;0,118;;;R
ES0031405462253006LB0F;29/05/2022;24;0,118;;;R
ES0031405462253006LB0F;30/05/2022;1;0,111;;;R
ES0031405462253006LB0F;30/05/2022;2;0,079;;;R
ES0031405462253006LB0F;30/05/2022;3;0,096;;;R
ES0031405462253006LB0F;30/05/2022;4;0,043;;;R
ES0031405462253006LB0F;30/05/2022;5;0,111;;;R
ES0031405462253006LB0F;30/05/2022;6;0,037;;;R
ES0031405462253006LB0F;30/05/2022;7;0,1;;;R
ES0031405462253006LB0F;30/05/2022;8;0,039;;;R
ES0031405462253006LB0F;30/05/2022;9;0,202;;;R
ES0031405462253006LB0F;30/05/2022;10;0,075;;;R
ES0031405462253006LB0F;30/05/2022;11;0,109;;;R
ES0031405462253006LB0F;30/05/2022;12;0,585;;;R
ES0031405462253006LB0F;30/05/2022;13;0,157;;;R
ES0031405462253006LB0F;30/05/2022;14;0,535;;;R
ES0031405462253006LB0F;30/05/2022;15;0,521;;;R
ES0031405462253006LB0F;30/05/2022;16;0,142;;;R
ES0031405462253006LB0F;30/05/2022;17;0,148;;;R
ES0031405462253006LB0F;30/05/2022;18;0,089;;;R
ES0031405462253006LB0F;30/05/2022;19;0,107;;;R
ES0031405462253006LB0F;30/05/2022;20;0,094;;;R
ES0031405462253006LB0F;30/05/2022;21;0,148;;;R
ES0031405462253006LB0F;30/05/2022;22;0,776;;;R
ES0031405462253006LB0F;30/05/2022;23;0,174;;;R
ES0031405462253006LB0F;30/05/2022;24;0,095;;;R
ES0031405462253006LB0F;31/05/2022;1;0,081;;;R
ES0031405462253006LB0F;31/05/2022;2;0,069;;;R
ES0031405462253006LB0F;31/05/2022;3;0,056;;;R
ES0031405462253006LB0F;31/05/2022;4;0,075;;;R
ES0031405462253006LB0F;31/05/2022;5;0,07;;;R
ES0031405462253006LB0F;31/05/2022;6;0,06;;;R
ES0031405462253006LB0F;31/05/2022;7;0,08;;;R
ES0031405462253006LB0F;31/05/2022;8;0,16;;;R
ES0031405462253006LB0F;31/05/2022;9;0,164;;;R
ES0031405462253006LB0F;31/05/2022;10;0,125;;;R
ES0031405462253006LB0F;31/05/2022;11;0,084;;;R
ES0031405462253006LB0F;31/05/2022;12;0,21;;;R
ES0031405462253006LB0F;31/05/2022;13;0,054;;;R
ES0031405462253006LB0F;31/05/2022;14;0,074;;;R
ES0031405462253006LB0F;31/05/2022;15;0,076;;;R
ES0031405462253006LB0F;31/05/2022;16;0,081;;;R
ES0031405462253006LB0F;31/05/2022;17;0,052;;;R
ES0031405462253006LB0F;31/05/2022;18;0,066;;;R
ES0031405462253006LB0F;31/05/2022;19;0,091;;;R
ES0031405462253006LB0F;31/05/2022;20;0,062;;;R
ES0031405462253006LB0F;31/05/2022;21;0,95;;;R
ES0031405462253006LB0F;31/05/2022;22;0,172;;;R
ES0031405462253006LB0F;31/05/2022;23;0,122;;;R
ES0031405462253006LB0F;31/05/2022;24;0,14;;;R
ES0031405462253006LB0F;01/06/2022;1;0,07;;;R
ES0031405462253006LB0F;01/06/2022;2;0,05;;;R
ES0031405462253006LB0F;01/06/2022;3;0,079;;;R
ES0031405462253006LB0F;01/06/2022;4;0,066;;;R
ES0031405462253006LB0F;01/06/2022;5;0,041;;;R
ES0031405462253006LB0F;01/06/2022;6;0,084;;;R
ES0031405462253006LB0F;01/06/2022;7;0,063;;;R
ES0031405462253006LB0F;01/06/2022;8;0,135;;;R
ES0031405462253006LB0F;01/06/2022;9;0,103;;;R
ES0031405462253006LB0F;01/06/2022;10;0,083;;;R
ES0031405462253006LB0F;01/06/2022;11;0,062;;;R
ES0031405462253006LB0F;01/06/2022;12;0,174;;;R
ES0031405462253006LB0F;01/06/2022;13;0,04;;;R
ES0031405462253006LB0F;01/06/2022;14;0,086;;;R
ES0031405462253006LB0F;01/06/2022;15;0,43;;;R
ES0031405462253006LB0F;01/06/2022;16;0,591;;;R
ES0031405462253006LB0F;01/06/2022;17;0,171;;;R
ES0031405462253006LB0F;01/06/2022;18;0,123;;;R
ES0031405462253006LB0F;01/06/2022;19;0,097;;;R
ES0031405462253006LB0F;01/06/2022;20;0,155;;;R
ES0031405462253006LB0F;01/06/2022;21;0,315;;;R
ES0031405462253006LB0F;01/06/2022;22;0,043;;;R
ES0031405462253006LB0F;01/06/2022;23;0,078;;;R
ES0031405462253006LB0F;01/06/2022;24;0,158;;;R
ES0031405462253006LB0F;02/06/2022;1;0,075;;;R
ES0031405462253006LB0F;02/06/2022;2;0,063;;;R
ES0031405462253006LB0F;02/06/2022;3;0,101;;;R
ES0031405462253006LB0F;02/06/2022;4;0,045;;;R
ES0031405462253006LB0F;02/06/2022;5;0,083;;;R
ES0031405462253006LB0F;02/06/2022;6;0,066;;;R
ES0031405462253006LB0F;02/06/2022;7;0,045;;;R
ES0031405462253006LB0F;02/06/2022;8;0,189;;;R
ES0031405462253006LB0F;02/06/2022;9;0,109;;;R
ES0031405462253006LB0F;02/06/2022;10;0,055;;;R
ES0031405462253006LB0F;02/06/2022;11;0,159;;;R
ES0031405462253006LB0F;02/06/2022;12;0,245;;;R
ES0031405462253006LB0F;02/06/2022;13;0,081;;;R
ES0031405462253006LB0F;02/06/2022;14;0,064;;;R
ES0031405462253006LB0F;02/06/2022;15;0,045;;;R
ES0031405462253006LB0F;02/06/2022;16;0,082;;;R
ES0031405462253006LB0F;02/06/2022;17;0,066;;;R
ES0031405462253006LB0F;02/06/2022;18;0,05;;;R
ES0031405462253006LB0F;02/06/2022;19;0,227;;;R
ES0031405462253006LB0F;02/06/2022;20;0,07;;;R
ES0031405462253006LB0F;02/06/2022;21;0,041;;;R
ES0031405462253006LB0F;02/06/2022;22;0,108;;;R
ES0031405462253006LB0F;02/06/2022;23;0,048;;;R
ES0031405462253006LB0F;02/06/2022;24;0,067;;;R
ES0031405462253006LB0F;03/06/2022;1;0,131;;;R
ES0031405462253006LB0F;03/06/2022;2;0,109;;;R
ES0031405462253006LB0F;03/06/2022;3;0,081;;;R
ES0031405462253006LB0F;03/06/2022;4;0,083;;;R
ES0031405462253006LB0F;03/06/2022;5;0,047;;;R
ES0031405462253006LB0F;03/06/2022;6;0,077;;;R
ES0031405462253006LB0F;03/06/2022;7;0,059;;;R
ES0031405462253006LB0F;03/06/2022;8;0,051;;;R
ES0031405462253006LB0F;03/06/2022;9;0,161;;;R
ES0031405462253006LB0F;03/06/2022;10;0,103;;;R
ES0031405462253006LB0F;03/06/2022;11;0,373;;;R
ES0031405462253006LB0F;03/06/2022;12;0,163;;;R
ES0031405462253006LB0F;03/06/2022;13;0,097;;;R
ES0031405462253006LB0F;03/06/2022;14;0,107;;;R
ES0031405462253006LB0F;03/06/2022;15;0,138;;;R
ES0031405462253006LB0F;03/06/2022;16;0,046;;;R
ES0031405462253006LB0F;03/06/2022;17;0,053;;;R
ES0031405462253006LB0F;03/06/2022;18;0,079;;;R
ES0031405462253006LB0F;03/06/2022;19;0,04;;;R
ES0031405462253006LB0F;03/06/2022;20;0,067;;;R
ES0031405462253006LB0F;03/06/2022;21;0,055;;;R
ES0031405462253006LB0F;03/06/2022;22;0,04;;;R
ES0031405462253006LB0F;03/06/2022;23;0,082;;;R
ES0031405462253006LB0F;03/06/2022;24;0,037;;;R
ES0031405462253006LB0F;04/06/2022;1;0,065;;;R
ES0031405462253006LB0F;04/06/2022;2;0,059;;;R
ES0031405462253006LB0F;04/06/2022;3;0,032;;;R
ES0031405462253006LB0F;04/06/2022;4;0,082;;;R
ES0031405462253006LB0F;04/06/2022;5;0,045;;;R
ES0031405462253006LB0F;04/06/2022;6;0,045;;;R
ES0031405462253006LB0F;04/06/2022;7;0,077;;;R
ES0031405462253006LB0F;04/06/2022;8;0,036;;;R
ES0031405462253006LB0F;04/06/2022;9;0,054;;;R
ES0031405462253006LB0F;04/06/2022;10;0,071;;;R
ES0031405462253006LB0F;04/06/2022;11;0,039;;;R
ES0031405462253006LB0F;04/06/2022;12;0,08;;;R
ES0031405462253006LB0F;04/06/2022;13;0,028;;;R
ES0031405462253006LB0F;04/06/2022;14;0,062;;;R
ES0031405462253006LB0F;04/06/2022;15;0,064;;;R
ES0031405462253006LB0F;04/06/2022;16;0,041;;;R
ES0031405462253006LB0F;04/06/2022;17;0,074;;;R
ES0031405462253006LB0F;04/06/2022;18;0,041;;;R
ES0031405462253006LB0F;04/06/2022;19;0,058;;;R
ES0031405462253006LB0F;04/06/2022;20;0,068;;;R
ES0031405462253006LB0F;04/06/2022;21;0,036;;;R
ES0031405462253006LB0F;04/06/2022;22;0,089;;;R
ES0031405462253006LB0F;04/06/2022;23;0,03;;;R
ES0031405462253006LB0F;04/06/2022;24;0,071;;;R
ES0031405462253006LB0F;05/06/2022;1;0,056;;;R
ES0031405462253006LB0F;05/06/2022;2;0,045;;;R
ES0031405462253006LB0F;05/06/2022;3;0,081;;;R
ES0031405462253006LB0F;05/06/2022;4;0,032;;;R
ES0031405462253006LB0F;05/06/2022;5;0,091;;;R
ES0031405462253006LB0F;05/06/2022;6;0,03;;;R
ES0031405462253006LB0F;05/06/2022;7;0,087;;;R
ES0031405462253006LB0F;05/06/2022;8;0,032;;;R
ES0031405462253006LB0F;05/06/2022;9;0,083;;;R
ES0031405462253006LB0F;05/06/2022;10;0,036;;;R
ES0031405462253006LB0F;05/06/2022;11;0,069;;;R
ES0031405462253006LB0F;05/06/2022;12;0,053;;;R
ES0031405462253006LB0F;05/06/2022;13;0,045;;;R
ES0031405462253006LB0F;05/06/2022;14;0,077;;;R
ES0031405462253006LB0F;05/06/2022;15;0,03;;;R
ES0031405462253006LB0F;05/06/2022;16;0,088;;;R
ES0031405462253006LB0F;05/06/2022;17;0,036;;;R
ES0031405462253006LB0F;05/06/2022;18;0,081;;;R
ES0031405462253006LB0F;05/06/2022;19;0,041;;;R
ES0031405462253006LB0F;05/06/2022;20;0,064;;;R
ES0031405462253006LB0F;05/06/2022;21;0,062;;;R
ES0031405462253006LB0F;05/06/2022;22;0,04;;;R
ES0031405462253006LB0F;05/06/2022;23;0,079;;;R
ES0031405462253006LB0F;05/06/2022;24;0,044;;;R
ES0031405462253006LB0F;06/06/2022;1;0,072;;;R
ES0031405462253006LB0F;06/06/2022;2;0,053;;;R
ES0031405462253006LB0F;06/06/2022;3;0,043;;;R
ES0031405462253006LB0F;06/06/2022;4;0,085;;;R
ES0031405462253006LB0F;06/06/2022;5;0,034;;;R
ES0031405462253006LB0F;06/06/2022;6;0,082;;;R
ES0031405462253006LB0F;06/06/2022;7;0,043;;;R
ES0031405462253006LB0F;06/06/2022;8;0,05;;;R
ES0031405462253006LB0F;06/06/2022;9;0,078;;;R
ES0031405462253006LB0F;06/06/2022;10;0,032;;;R
ES0031405462253006LB0F;06/06/2022;11;0,073;;;R
ES0031405462253006LB0F;06/06/2022;12;0,056;;;R
ES0031405462253006LB0F;06/06/2022;13;0,058;;;R
ES0031405462253006LB0F;06/06/2022;14;0,066;;;R
ES0031405462253006LB0F;06/06/2022;15;0,034;;;R
ES0031405462253006LB0F;06/06/2022;16;0,093;;;R
ES0031405462253006LB0F;06/06/2022;17;0,029;;;R
ES0031405462253006LB0F;06/06/2022;18;0,094;;;R
ES0031405462253006LB0F;06/06/2022;19;0,034;;;R
ES0031405462253006LB0F;06/06/2022;20;0,065;;;R
ES0031405462253006LB0F;06/06/2022;21;0,066;;;R
ES0031405462253006LB0F;06/06/2022;22;0,052;;;R
ES0031405462253006LB0F;06/06/2022;23;0,076;;;R
ES0031405462253006LB0F;06/06/2022;24;0,049;;;R
ES0031405462253006LB0F;07/06/2022;1;0,487;;;R
ES0031405462253006LB0F;07/06/2022;2;0,086;;;R
ES0031405462253006LB0F;07/06/2022;3;0,111;;;R
ES0031405462253006LB0F;07/06/2022;4;0,07;;;R
ES0031405462253006LB0F;07/06/2022;5;0,105;;;R
ES0031405462253006LB0F;07/06/2022;6;0,085;;;R
ES0031405462253006LB0F;07/06/2022;7;0,092;;;R
ES0031405462253006LB0F;07/06/2022;8;0,19;;;R
ES0031405462253006LB0F;07/06/2022;9;0,106;;;R
ES0031405462253006LB0F;07/06/2022;10;0,078;;;R
ES0031405462253006LB0F;07/06/2022;11;0,047;;;R
ES0031405462253006LB0F;07/06/2022;12;0,093;;;R
ES0031405462253006LB0F;07/06/2022;13;0,323;;;R
ES0031405462253006LB0F;07/06/2022;14;0,151;;;R
ES0031405462253006LB0F;07/06/2022;15;0,091;;;R
ES0031405462253006LB0F;07/06/2022;16;0,602;;;R
ES0031405462253006LB0F;07/06/2022;17;0,196;;;R
ES0031405462253006LB0F;07/06/2022;18;0,067;;;R
ES0031405462253006LB0F;07/06/2022;19;0,081;;;R
ES0031405462253006LB0F;07/06/2022;20;0,077;;;R
ES0031405462253006LB0F;07/06/2022;21;0,057;;;R
ES0031405462253006LB0F;07/06/2022;22;0,093;;;R
ES0031405462253006LB0F;07/06/2022;23;0,338;;;R
ES0031405462253006LB0F;07/06/2022;24;0,081;;;R
ES0031405462253006LB0F;08/06/2022;1;0,109;;;R
ES0031405462253006LB0F;08/06/2022;2;0,051;;;R
ES0031405462253006LB0F;08/06/2022;3;0,088;;;R
ES0031405462253006LB0F;08/06/2022;4;0,062;;;R
ES0031405462253006LB0F;08/06/2022;5;0,064;;;R
